sid,time,lat,lon,wind,pres,speed,direction
2024236N14248,2024-08-28 03:00:00,0.563953488372093,0.10429164743885555,0.2413793103448276,0.8677685950413228,0.15517241379310345,0.75
2024236N14248,2024-08-28 06:00:00,0.563953488372093,0.1033687125057684,0.2413793103448276,0.8677685950413228,0.15517241379310345,0.75
2024236N14248,2024-08-28 09:00:00,0.563953488372093,0.10244577757268114,0.2413793103448276,0.8719008264462804,0.15517241379310345,0.75
2024236N14248,2024-08-28 12:00:00,0.563953488372093,0.10129210890632212,0.2413793103448276,0.8760330578512399,0.15517241379310345,0.75
2024236N14248,2024-08-28 15:00:00,0.563953488372093,0.1001384402399631,0.22413793103448273,0.8884297520661146,0.15517241379310345,0.7361111111111112
2024236N14248,2024-08-28 18:00:00,0.5631229235880398,0.0992155053068759,0.20689655172413793,0.9008264462809912,0.13793103448275862,0.7083333333333334
2024236N14248,2024-08-28 21:00:00,0.5622923588039868,0.09829257037378863,0.18965517241379312,0.9090909090909083,0.13793103448275862,0.6944444444444444
2024236N14248,2024-08-29 00:00:00,0.5606312292358804,0.09736963544070143,0.17241379310344826,0.9173553719008254,0.13793103448275862,0.6805555555555556
2024245N12129,2024-08-31 12:00:00,0.5182724252491694,0.7035071527457315,0.17241379310344826,0.9008264462809912,0.22413793103448276,0.75
2024245N12129,2024-08-31 15:00:00,0.5182724252491694,0.7018920166128289,0.17241379310344826,0.9008264462809912,0.22413793103448276,0.75
2024245N12129,2024-08-31 18:00:00,0.5182724252491694,0.7005076142131981,0.17241379310344826,0.9008264462809912,0.20689655172413793,0.7361111111111112
2024245N12129,2024-08-31 21:00:00,0.5174418604651163,0.6991232118135673,0.17241379310344826,0.8925619834710741,0.20689655172413793,0.75
2024245N12129,2024-09-01 00:00:00,0.5182724252491694,0.6977388094139364,0.17241379310344826,0.884297520661157,0.22413793103448276,0.8194444444444445
2024245N12129,2024-09-01 03:00:00,0.5224252491694352,0.6963544070143055,0.17241379310344826,0.8760330578512399,0.24137931034482757,0.8611111111111112
2024245N12129,2024-09-01 06:00:00,0.5257475083056479,0.6952007383479466,0.17241379310344826,0.8677685950413228,0.20689655172413793,0.875
2024245N12129,2024-09-01 09:00:00,0.5290697674418605,0.6942778034148593,0.17241379310344826,0.8677685950413228,0.1896551724137931,0.875
2024245N12129,2024-09-01 12:00:00,0.532392026578073,0.6933548684817721,0.17241379310344826,0.8677685950413228,0.22413793103448276,0.8472222222222222
2024245N12129,2024-09-01 15:00:00,0.5357142857142857,0.6917397323488694,0.18965517241379312,0.8512396694214868,0.24137931034482757,0.8333333333333334
2024245N12129,2024-09-01 18:00:00,0.5382059800664452,0.6903553299492386,0.20689655172413793,0.8347107438016526,0.1896551724137931,0.8611111111111112
2024245N12129,2024-09-01 21:00:00,0.5406976744186046,0.6896631287494233,0.22413793103448273,0.8264462809917354,0.13793103448275862,0.9027777777777778
2024245N12129,2024-09-02 00:00:00,0.5440199335548173,0.6894323950161514,0.2413793103448276,0.8181818181818183,0.1724137931034483,0.9305555555555556
2024245N12129,2024-09-02 03:00:00,0.548172757475083,0.688740193816336,0.2413793103448276,0.8181818181818183,0.20689655172413793,0.9305555555555556
2024245N12129,2024-09-02 06:00:00,0.553156146179402,0.6882787263497925,0.2413793103448276,0.8181818181818183,0.20689655172413793,0.9305555555555556
2024245N12129,2024-09-02 09:00:00,0.5573089700996678,0.6878172588832487,0.22413793103448273,0.8264462809917354,0.1896551724137931,0.9305555555555556
2024245N12129,2024-09-02 12:00:00,0.5614617940199336,0.6871250576834333,0.20689655172413793,0.8347107438016526,0.1896551724137931,0.9027777777777778
2024245N12129,2024-09-02 15:00:00,0.5647840531561461,0.6862021227503462,0.18965517241379312,0.8512396694214868,0.20689655172413793,0.8611111111111112
2024245N12129,2024-09-02 18:00:00,0.5672757475083057,0.6850484540839872,0.17241379310344826,0.8677685950413228,0.20689655172413793,0.8194444444444445
2024245N12129,2024-09-02 21:00:00,0.5689368770764119,0.6834333179510845,0.18965517241379312,0.8512396694214868,0.20689655172413793,0.7916666666666667
2024245N12129,2024-09-03 00:00:00,0.5697674418604651,0.6820489155514537,0.20689655172413793,0.8347107438016526,0.15517241379310345,0.7916666666666667
2024245N12129,2024-09-03 03:00:00,0.5705980066445182,0.6813567143516384,0.22413793103448273,0.8181818181818183,0.10344827586206896,0.8194444444444445
2024245N12129,2024-09-03 06:00:00,0.5714285714285714,0.6808952468850946,0.2413793103448276,0.8016528925619841,0.06896551724137931,0.8611111111111112
2024245N12129,2024-09-03 09:00:00,0.5730897009966778,0.6804337794185511,0.2586206896551724,0.7933884297520652,0.06896551724137931,0.8611111111111112
2024245N12129,2024-09-03 12:00:00,0.573920265780731,0.6802030456852792,0.27586206896551724,0.7851239669421481,0.06896551724137931,0.8194444444444445
2024245N12129,2024-09-03 15:00:00,0.573920265780731,0.6795108444854638,0.31034482758620685,0.7438016528925626,0.08620689655172414,0.7777777777777778
2024245N12129,2024-09-03 18:00:00,0.574750830564784,0.6790493770189203,0.3448275862068966,0.7024793388429753,0.10344827586206896,0.7916666666666667
2024245N12129,2024-09-03 21:00:00,0.5755813953488372,0.6783571758191048,0.3793103448275862,0.661157024793388,0.10344827586206896,0.8055555555555556
2024245N12129,2024-09-04 00:00:00,0.5764119601328903,0.6776649746192894,0.4137931034482758,0.6198347107438007,0.06896551724137931,0.8055555555555556
2024245N12129,2024-09-04 03:00:00,0.5764119601328903,0.6772035071527458,0.4482758620689655,0.5578512396694215,0.05172413793103448,0.8194444444444445
2024245N12129,2024-09-04 06:00:00,0.5772425249169435,0.676972773419474,0.48275862068965514,0.49586776859504145,0.05172413793103448,0.7916666666666667
2024245N12129,2024-09-04 09:00:00,0.5772425249169435,0.6765113059529304,0.5172413793103448,0.4338842975206605,0.08620689655172414,0.763888888888889
2024245N12129,2024-09-04 12:00:00,0.5772425249169435,0.675819104753115,0.5517241379310345,0.3719008264462804,0.10344827586206896,0.75
2024245N12129,2024-09-04 15:00:00,0.5772425249169435,0.6751269035532996,0.5862068965517241,0.30991735537190035,0.10344827586206896,0.7361111111111112
2024245N12129,2024-09-04 18:00:00,0.5772425249169435,0.6744347023534842,0.6206896551724138,0.24793388429752028,0.10344827586206896,0.7083333333333334
2024245N12129,2024-09-04 21:00:00,0.5764119601328903,0.6737425011536687,0.6379310344827586,0.20661157024793386,0.08620689655172414,0.7083333333333334
2024245N12129,2024-09-05 00:00:00,0.5755813953488372,0.6732810336871251,0.6551724137931034,0.16528925619834656,0.08620689655172414,0.763888888888889
2024245N12129,2024-09-05 03:00:00,0.5764119601328903,0.6725888324873097,0.6551724137931034,0.16528925619834656,0.12068965517241378,0.8055555555555556
2024245N12129,2024-09-05 06:00:00,0.5780730897009967,0.6716658975542225,0.6551724137931034,0.16528925619834656,0.13793103448275862,0.7777777777777778
2024245N12129,2024-09-05 09:00:00,0.5780730897009967,0.6707429626211353,0.6551724137931034,0.16528925619834656,0.15517241379310345,0.763888888888889
2024245N12129,2024-09-05 12:00:00,0.5780730897009967,0.6695892939547763,0.6551724137931034,0.16528925619834656,0.1896551724137931,0.75
2024245N12129,2024-09-05 15:00:00,0.5780730897009967,0.6682048915551455,0.6551724137931034,0.16528925619834656,0.1896551724137931,0.7361111111111112
2024245N12129,2024-09-05 18:00:00,0.5772425249169435,0.6668204891555146,0.6551724137931034,0.16528925619834656,0.15517241379310345,0.7361111111111112
2024245N12129,2024-09-05 21:00:00,0.5772425249169435,0.6658975542224275,0.6551724137931034,0.16528925619834656,0.12068965517241378,0.75
2024245N12129,2024-09-06 00:00:00,0.5772425249169435,0.6649746192893402,0.6551724137931034,0.16528925619834656,0.13793103448275862,0.8055555555555556
2024245N12129,2024-09-06 03:00:00,0.5789036544850499,0.664051684356253,0.6551724137931034,0.16528925619834656,0.1724137931034483,0.8333333333333334
2024245N12129,2024-09-06 06:00:00,0.5813953488372093,0.6628980156898939,0.6551724137931034,0.16528925619834656,0.1724137931034483,0.8194444444444445
2024245N12129,2024-09-06 09:00:00,0.5830564784053156,0.6617443470235349,0.6206896551724138,0.22727272727272663,0.1724137931034483,0.7916666666666667
2024245N12129,2024-09-06 12:00:00,0.5838870431893688,0.6603599446239041,0.5862068965517241,0.2892561983471076,0.1896551724137931,0.7916666666666667
2024245N12129,2024-09-06 15:00:00,0.5855481727574751,0.6589755422242732,0.5517241379310345,0.35123966942148765,0.20689655172413793,0.7916666666666667
2024245N12129,2024-09-06 18:00:00,0.5863787375415282,0.6575911398246425,0.5172413793103448,0.4132231404958677,0.1724137931034483,0.7777777777777778
2024245N12129,2024-09-06 21:00:00,0.5863787375415282,0.6566682048915552,0.5172413793103448,0.39256198347107407,0.13793103448275862,0.7777777777777778
2024245N12129,2024-09-07 00:00:00,0.5872093023255813,0.655745269958468,0.5172413793103448,0.3719008264462804,0.1724137931034483,0.8055555555555556
2024245N12129,2024-09-07 03:00:00,0.5897009966777409,0.6543608675588372,0.5344827586206896,0.35123966942148765,0.20689655172413793,0.8194444444444445
2024245N12129,2024-09-07 06:00:00,0.5913621262458472,0.6529764651592064,0.5517241379310345,0.330578512396694,0.1896551724137931,0.7916666666666667
2024245N12129,2024-09-07 09:00:00,0.5921926910299004,0.6518227964928474,0.43103448275862066,0.5165289256198342,0.1724137931034483,0.763888888888889
2024245N12129,2024-09-07 12:00:00,0.5921926910299004,0.6506691278264883,0.31034482758620685,0.7024793388429753,0.12068965517241378,0.75
2024245N12129,2024-09-07 15:00:00,0.5921926910299004,0.649976926626673,0.2586206896551724,0.7520661157024797,0.08620689655172414,0.7361111111111112
2024245N12129,2024-09-07 18:00:00,0.5921926910299004,0.6492847254268574,0.20689655172413793,0.8016528925619841,0.06896551724137931,0.75
2024245N12129,2024-09-07 21:00:00,0.5921926910299004,0.6488232579603139,0.18965517241379312,0.8181818181818183,0.08620689655172414,0.763888888888889
2024245N12129,2024-09-08 00:00:00,0.5921926910299004,0.6481310567604985,0.17241379310344826,0.8347107438016526,0.08620689655172414,0.8194444444444445
2024245N12129,2024-09-08 03:00:00,0.5938538205980066,0.6476695892939549,0.17241379310344826,0.8347107438016526,0.08620689655172414,0.8611111111111112
2024245N12129,2024-09-08 06:00:00,0.595514950166113,0.6472081218274113,0.17241379310344826,0.8347107438016526,0.06896551724137931,0.875
2024245N12129,2024-09-08 09:00:00,0.5963455149501661,0.6469773880941394,0.17241379310344826,0.8429752066115697,0.08620689655172414,0.8333333333333334
2024245N12129,2024-09-08 12:00:00,0.5971760797342193,0.646285186894324,0.17241379310344826,0.8512396694214868,0.10344827586206896,0.8472222222222222
2024245N12129,2024-09-08 15:00:00,0.5988372093023255,0.6455929856945086,0.17241379310344826,0.8595041322314039,0.13793103448275862,0.875
2024245N12129,2024-09-08 18:00:00,0.6013289036544851,0.6449007844946932,0.17241379310344826,0.8677685950413228,0.12068965517241378,0.888888888888889
2024245N12129,2024-09-08 21:00:00,0.6029900332225914,0.6444393170281496,0.17241379310344826,0.8677685950413228,0.10344827586206896,0.8472222222222222
2024245N12129,2024-09-09 00:00:00,0.6038205980066444,0.6437471158283342,0.17241379310344826,0.8677685950413228,0.1724137931034483,0.7361111111111112
2024245N12129,2024-09-09 03:00:00,0.6021594684385382,0.6419012459621598,0.17241379310344826,0.8677685950413228,0.25862068965517243,0.7083333333333334
2024245N12129,2024-09-09 06:00:00,0.6004983388704319,0.6400553760959853,0.17241379310344826,0.8677685950413228,0.22413793103448276,0.6944444444444444
2024245N12129,2024-09-09 09:00:00,0.5988372093023255,0.6389017074296263,0.17241379310344826,0.8677685950413228,0.12068965517241378,0.6805555555555556
2024245N12129,2024-09-09 12:00:00,0.5980066445182725,0.6384402399630826,0.17241379310344826,0.8677685950413228,0.08620689655172414,0.6666666666666667
2024246N22147,2024-09-01 12:00:00,0.6021594684385382,0.7455006922012,0.17241379310344826,0.9669421487603298,0.08620689655172414,0.9027777777777778
2024246N22147,2024-09-01 15:00:00,0.6038205980066444,0.7450392247346563,0.17241379310344826,0.9586776859504127,0.08620689655172414,0.9027777777777778
2024246N22147,2024-09-01 18:00:00,0.6054817275747508,0.7448084910013846,0.17241379310344826,0.9504132231404956,0.06896551724137931,0.888888888888889
2024246N22147,2024-09-01 21:00:00,0.606312292358804,0.7445777572681127,0.17241379310344826,0.9586776859504127,0.06896551724137931,0.9166666666666667
2024246N22147,2024-09-02 00:00:00,0.6079734219269103,0.7443470235348408,0.17241379310344826,0.9669421487603298,0.08620689655172414,0.9583333333333334
2024246N22147,2024-09-02 03:00:00,0.6104651162790697,0.7441162898015691,0.17241379310344826,0.9586776859504127,0.12068965517241378,0.9861111111111112
2024246N22147,2024-09-02 06:00:00,0.6137873754152824,0.7441162898015691,0.17241379310344826,0.9504132231404956,0.10344827586206896,0.02777777777777778
2024246N22147,2024-09-02 09:00:00,0.6154485049833887,0.7443470235348408,0.17241379310344826,0.9586776859504127,0.08620689655172414,0.09722222222222222
2024246N22147,2024-09-02 12:00:00,0.617109634551495,0.7448084910013846,0.17241379310344826,0.9669421487603298,0.12068965517241378,0.11111111111111112
2024246N22147,2024-09-02 15:00:00,0.6196013289036545,0.7455006922012,0.17241379310344826,0.9586776859504127,0.13793103448275862,0.09722222222222222
2024246N22147,2024-09-02 18:00:00,0.622093023255814,0.7459621596677435,0.17241379310344826,0.9504132231404956,0.08620689655172414,0.08333333333333334
2024246N22147,2024-09-02 21:00:00,0.6229235880398671,0.7461928934010154,0.17241379310344826,0.9504132231404956,0.034482758620689655,0.9444444444444445
2024246N22147,2024-09-03 00:00:00,0.6237541528239203,0.7457314259344716,0.17241379310344826,0.9504132231404956,0.034482758620689655,0.8472222222222222
2024246N22147,2024-09-03 03:00:00,0.6245847176079734,0.7455006922012,0.17241379310344826,0.9421487603305785,0.05172413793103448,0.9444444444444445
2024246N22147,2024-09-03 06:00:00,0.6254152823920266,0.7455006922012,0.17241379310344826,0.9338842975206614,0.06896551724137931,0.05555555555555556
2024246N22147,2024-09-03 09:00:00,0.627906976744186,0.7459621596677435,0.17241379310344826,0.9338842975206614,0.12068965517241378,0.05555555555555556
2024246N22147,2024-09-03 12:00:00,0.6303986710963455,0.7461928934010154,0.17241379310344826,0.9338842975206614,0.15517241379310345,0.01388888888888889
2024246N22147,2024-09-03 15:00:00,0.6345514950166113,0.7459621596677435,0.17241379310344826,0.9256198347107443,0.1896551724137931,0.9722222222222222
2024246N22147,2024-09-03 18:00:00,0.6395348837209303,0.7457314259344716,0.17241379310344826,0.9173553719008254,0.20689655172413793,0.9722222222222222
2024246N22147,2024-09-03 21:00:00,0.6445182724252492,0.7455006922012,0.17241379310344826,0.9173553719008254,0.20689655172413793,0.9861111111111112
2024246N22147,2024-09-04 00:00:00,0.6495016611295681,0.7452699584679281,0.17241379310344826,0.9173553719008254,0.1896551724137931,0.9861111111111112
2024246N22147,2024-09-04 03:00:00,0.6536544850498339,0.7452699584679281,0.17241379310344826,0.9090909090909083,0.1724137931034483,0.9861111111111112
2024246N22147,2024-09-04 06:00:00,0.6578073089700996,0.7450392247346563,0.17241379310344826,0.9008264462809912,0.1724137931034483,0.9861111111111112
2024246N22147,2024-09-04 09:00:00,0.6619601328903655,0.7450392247346563,0.17241379310344826,0.9090909090909083,0.1896551724137931,0.9861111111111112
2024246N22147,2024-09-04 12:00:00,0.6661129568106312,0.7448084910013846,0.17241379310344826,0.9173553719008254,0.20689655172413793,0.9583333333333334
2024246N22147,2024-09-04 15:00:00,0.6719269102990033,0.7443470235348408,0.17241379310344826,0.9090909090909083,0.22413793103448276,0.9444444444444445
2024246N22147,2024-09-04 18:00:00,0.6769102990033222,0.7436548223350254,0.17241379310344826,0.9008264462809912,0.20689655172413793,0.9444444444444445
2024246N22147,2024-09-04 21:00:00,0.6810631229235881,0.7431933548684819,0.17241379310344826,0.8925619834710741,0.1896551724137931,0.9583333333333334
